detail_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
DTL001469,ORD00382,PRD023,1,31062,0,31062
DTL001705,ORD00443,PRD023,1,31062,0.2622744439781788,22915
DTL001287,ORD00331,PRD023,1,31062,0.1424230915305735,26638
DTL001288,ORD00331,PRD023,1,31062,0,31062
DTL001401,ORD00363,PRD023,2,31062,0,62124
DTL001367,ORD00354,PRD023,1,31062,0,31062
DTL001850,ORD00478,PRD023,1,31062,0,31062
DTL001884,ORD00486,PRD023,2,31062,0,62124
DTL002223,ORD00578,PRD023,3,31062,0,93186
DTL002184,ORD00568,PRD023,3,31062,0.043357613596947626,89145
DTL002025,ORD00526,PRD023,4,31062,0,124248
DTL002312,ORD00601,PRD023,1,31062,0,31062
DTL002528,ORD00659,PRD023,1,31062,0.1424230915305735,26638
DTL002537,ORD00660,PRD023,1,31062,0,31062
DTL002573,ORD00669,PRD023,2,31062,0,62124
DTL002456,ORD00640,PRD023,5,31062,0.043357613596947626,148576
DTL002486,ORD00647,PRD023,1,31062,0,31062
DTL002817,ORD00731,PRD023,3,31062,0,93186
DTL002767,ORD00719,PRD023,1,31062,0,31062
DTL002725,ORD00710,PRD023,3,31062,0.014046522081132712,91877
DTL002594,ORD00674,PRD023,4,31062,0.03216951188127305,120251
DTL002671,ORD00695,PRD023,1,31062,0,31062
DTL003086,ORD00807,PRD023,1,31062,0.03989786147462496,29822
DTL002863,ORD00744,PRD023,2,31062,0,62124
DTL003740,ORD00974,PRD023,3,31062,0.014046522081132712,91877
DTL003469,ORD00904,PRD023,1,31062,0,31062
DTL003461,ORD00902,PRD023,2,31062,0,62124
DTL003482,ORD00908,PRD023,3,31062,0,93186
DTL003566,ORD00929,PRD023,3,31062,0,93186
DTL003575,ORD00931,PRD023,1,31062,0,31062
DTL003788,ORD00985,PRD024,4,19114,0,76456
DTL003033,ORD00789,PRD024,2,19114,0,38228
DTL003297,ORD00860,PRD024,1,19114,0,19114
DTL003300,ORD00861,PRD024,2,19114,0.09028530155290719,34776
DTL003312,ORD00864,PRD024,2,19114,0,38228
DTL003188,ORD00834,PRD024,4,19114,0,76456
DTL002700,ORD00704,PRD024,2,19114,0,38228
DTL002696,ORD00702,PRD024,1,19114,0,19114
DTL002746,ORD00714,PRD024,1,19114,0,19114
DTL002769,ORD00719,PRD024,1,19114,0,19114
DTL002457,ORD00641,PRD024,2,19114,0,38228
DTL002452,ORD00640,PRD024,4,19114,0,76456
DTL002428,ORD00633,PRD024,4,19114,0.026861502095197165,74402
DTL002297,ORD00596,PRD024,4,19114,0,76456
DTL001888,ORD00488,PRD024,2,19114,0,38228
DTL001295,ORD00333,PRD024,2,19114,0,38228
DTL001282,ORD00330,PRD024,1,19114,0,19114
DTL001568,ORD00409,PRD024,1,19114,-0.2073484282989135,23077
DTL001465,ORD00381,PRD024,1,19114,0,19114
DTL001460,ORD00380,PRD024,1,19114,0,19114
DTL001458,ORD00379,PRD024,1,19114,0.055205918074417576,18058
DTL001550,ORD00404,PRD024,4,19114,0.0699731303179579,71106
DTL001509,ORD00392,PRD024,2,19114,0,38228
DTL000821,ORD00214,PRD024,1,19114,0.055205918074417576,18058
DTL000906,ORD00236,PRD024,3,19114,0.09552558175079286,51864
DTL000337,ORD00091,PRD024,3,19114,0,57342
DTL000449,ORD00118,PRD024,1,19114,0,19114
DTL000191,ORD00051,PRD024,2,19114,0,38228
DTL000232,ORD00062,PRD025,0,19291,0,0
DTL000030,ORD00009,PRD025,5,19291,0,96455
DTL000488,ORD00128,PRD025,1,19291,0,19291
DTL000465,ORD00124,PRD025,1,19291,0,19291
DTL000909,ORD00237,PRD025,3,19291,0,57873
DTL001084,ORD00284,PRD025,2,19291,0,38582
DTL001089,ORD00285,PRD025,2,19291,0.02810409757742679,37497
DTL000784,ORD00205,PRD025,1,19291,0,19291
DTL000762,ORD00199,PRD025,0,19291,0,0
DTL000645,ORD00169,PRD025,1,19291,0,19291
DTL000637,ORD00167,PRD025,1,19291,0,19291
DTL001613,ORD00421,PRD025,2,19291,0,38582
DTL001668,ORD00435,PRD025,3,19291,0.09456622472717645,52400
DTL001222,ORD00316,PRD025,3,19291,0,57873
DTL001197,ORD00308,PRD025,2,19291,0.1488892859269847,32837
DTL001396,ORD00361,PRD025,2,19291,0,38582
DTL001399,ORD00363,PRD025,5,19291,0.032101011181852226,93358
DTL001416,ORD00368,PRD025,2,19291,0,38582
DTL001947,ORD00506,PRD025,4,19291,0,77164
DTL001950,ORD00507,PRD025,1,19291,0,19291
DTL001771,ORD00459,PRD025,1,19291,0,19291
DTL001822,ORD00471,PRD025,2,19291,0,38582
DTL001799,ORD00466,PRD025,1,19291,0,19291
DTL002021,ORD00525,PRD025,5,19291,0,96455
DTL002045,ORD00530,PRD025,3,19291,0,57873
DTL002185,ORD00568,PRD025,0,19291,0,0
DTL002273,ORD00591,PRD025,1,19291,0,19291
DTL002341,ORD00609,PRD025,1,19291,0.05467169646274124,18236
DTL002417,ORD00630,PRD025,2,17385,0,34770
DTL002477,ORD00645,PRD025,3,19291,0.03579546471462066,55801
DTL002470,ORD00644,PRD025,2,19291,0,38582
DTL002755,ORD00716,PRD025,1,19291,0,19291
DTL002688,ORD00700,PRD025,1,19291,0,19291
DTL002595,ORD00674,PRD025,2,17815,0.028876696505919723,34601
DTL002582,ORD00672,PRD025,1,19291,0.18415075808728745,15738
DTL002591,ORD00674,PRD025,1,19291,0.349870547897278,12541
DTL003173,ORD00831,PRD025,0,19291,0,0
DTL003257,ORD00850,PRD025,4,19291,0.013129562522976734,76150
DTL003250,ORD00849,PRD025,1,19291,0,19291
DTL003294,ORD00859,PRD025,3,19291,0,57873
DTL003066,ORD00799,PRD025,1,19291,0,19291
DTL002886,ORD00750,PRD025,2,19291,0,38582
DTL002878,ORD00748,PRD025,1,19291,0,19291
DTL002967,ORD00770,PRD025,3,19291,0.09456622472717645,52400
DTL002936,ORD00761,PRD025,1,19291,0,19291
DTL003803,ORD00988,PRD025,1,17489,0,17489
DTL003722,ORD00970,PRD025,1,19291,0.349870547897278,12541
DTL003423,ORD00892,PRD025,3,19291,0,57873
DTL003513,ORD00917,PRD025,4,19291,0.02660848278431164,75110
DTL003510,ORD00916,PRD025,1,19291,0,19291
DTL003618,ORD00944,PRD026,2,29180,0.035486160397444996,56289
DTL003692,ORD00962,PRD026,1,29180,0.11459129106187929,25836
DTL003679,ORD00960,PRD026,4,29180,0.017433751743375175,114685
DTL003712,ORD00967,PRD026,2,29180,0.054190751445086706,55197
DTL003811,ORD00991,PRD026,1,29180,0.035486160397444996,28144
DTL002960,ORD00768,PRD026,1,29180,0.20678246484698098,23146
DTL002924,ORD00758,PRD026,3,29180,0,87540
DTL003339,ORD00871,PRD026,2,29180,0,58360
DTL002616,ORD00680,PRD026,2,29180,0,58360
DTL002292,ORD00595,PRD026,2,29180,0,58360
DTL002235,ORD00581,PRD026,1,29180,0.20678246484698098,23146
DTL001811,ORD00469,PRD026,2,29180,-0.03313452617627568,60293
DTL001724,ORD00448,PRD026,5,28025,0.014479638009049774,138096
DTL001736,ORD00451,PRD026,1,29180,0,29180
DTL001917,ORD00496,PRD026,2,29180,0,58360
DTL001252,ORD00323,PRD026,2,29180,0,58360
DTL001577,ORD00411,PRD026,1,29180,0.11459129106187929,25836
DTL001549,ORD00404,PRD026,2,28087,0,56174
DTL001529,ORD00398,PRD026,2,29180,0.017433751743375175,57342
DTL001450,ORD00378,PRD026,2,29180,0.017433751743375175,57342
DTL000717,ORD00186,PRD026,2,29180,0.017433751743375175,57342
DTL000732,ORD00190,PRD026,1,29180,0,29180
DTL000788,ORD00206,PRD026,1,29180,0,29180
DTL000868,ORD00227,PRD026,2,29180,0,58360
DTL000032,ORD00009,PRD026,2,29180,0,58360
DTL000063,ORD00017,PRD026,2,29180,0.035486160397444996,56289
DTL000139,ORD00037,PRD026,1,29180,0.20678246484698098,23146
DTL000099,ORD00026,PRD026,3,29180,0,87540
DTL000100,ORD00026,PRD026,1,29180,0,29180
DTL000216,ORD00057,PRD026,5,29180,0.035486160397444996,140722
DTL000156,ORD00042,PRD026,3,29180,0.0605766900896535,82237
DTL000096,ORD00026,PRD027,1,40342,0.08033849284987414,37100
DTL000117,ORD00031,PRD027,3,39724,0,119172
DTL000478,ORD00126,PRD027,4,39724,0,158896
DTL000452,ORD00119,PRD027,3,38385,0.02674869600106995,112074
DTL000534,ORD00141,PRD027,1,39724,0.0816904476636532,36478
DTL000375,ORD00101,PRD027,2,39724,0,79448
DTL000903,ORD00236,PRD027,3,39724,0.02582377853527528,116094
DTL000994,ORD00259,PRD027,3,39724,0,119172
DTL000767,ORD00201,PRD027,2,39724,0,79448
DTL000668,ORD00175,PRD027,2,39724,0,79448
DTL001453,ORD00378,PRD027,1,39724,0,39724
DTL001714,ORD00445,PRD027,2,39724,0,79448
DTL001264,ORD00325,PRD027,1,39724,0.02582377853527528,38698
DTL001409,ORD00366,PRD027,1,39724,0.05301664722722935,37617
DTL001317,ORD00339,PRD027,3,39724,0.008462241478522831,118163
DTL001879,ORD00485,PRD027,1,39724,0,39724
DTL001954,ORD00508,PRD027,3,39724,0,119172
DTL001754,ORD00454,PRD027,1,39724,0.0816904476636532,36478
DTL001836,ORD00475,PRD027,1,39724,0,39724
DTL002224,ORD00578,PRD027,1,39724,0,39724
DTL002036,ORD00528,PRD027,1,39724,0.04681209624566988,37864
DTL002007,ORD00522,PRD027,4,39724,0,158896
DTL002464,ORD00642,PRD027,1,39724,0,39724
DTL002559,ORD00666,PRD027,1,39724,0.02582377853527528,38698
DTL002517,ORD00656,PRD027,1,39724,0,39724
DTL002605,ORD00677,PRD027,1,39724,0.02582377853527528,38698
DTL002747,ORD00714,PRD027,1,39724,0,39724
DTL002736,ORD00712,PRD027,1,39724,0,39724
DTL003377,ORD00879,PRD027,1,39724,0,39724
DTL003218,ORD00841,PRD027,2,39724,0,79448
DTL003182,ORD00833,PRD027,2,39724,0,79448
DTL002876,ORD00747,PRD027,4,39724,0,158896
DTL003077,ORD00804,PRD027,0,39724,0,0
DTL003049,ORD00795,PRD027,4,39724,0,158896
DTL003027,ORD00787,PRD027,4,39724,0,158896
DTL002991,ORD00778,PRD027,1,39724,0.14399262757746803,34004
DTL003783,ORD00984,PRD027,3,39724,0.02582377853527528,116094
DTL003767,ORD00981,PRD027,3,39724,0.0437935746067337,113953
DTL003677,ORD00959,PRD027,2,39724,0,79448
DTL003632,ORD00948,PRD027,3,39724,0,119172
DTL003591,ORD00936,PRD027,2,39724,0,79448
DTL003431,ORD00894,PRD027,1,39724,0.02582377853527528,38698
DTL003522,ORD00919,PRD028,3,35757,0,107271
DTL003497,ORD00912,PRD028,1,35757,0,35757
DTL003541,ORD00924,PRD028,1,35757,0.1625646194362259,29944
DTL003553,ORD00926,PRD028,2,35757,0,71514
DTL003760,ORD00979,PRD028,1,35757,0.0592469709986077,33638
DTL003806,ORD00989,PRD028,4,35757,0,143028
DTL003076,ORD00804,PRD028,1,35757,0,35757
DTL003084,ORD00806,PRD028,1,35757,0,35757
DTL003111,ORD00812,PRD028,1,35757,0.0592469709986077,33638
DTL003133,ORD00819,PRD028,1,35757,0.1625646194362259,29944
DTL002961,ORD00768,PRD028,2,35757,0,71514
DTL002974,ORD00773,PRD028,4,35757,0,143028
DTL002987,ORD00777,PRD028,1,35757,0.0592469709986077,33638
DTL003358,ORD00874,PRD028,1,35757,0.09158347834050737,32482
DTL003315,ORD00865,PRD028,1,35757,0,35757
DTL003277,ORD00855,PRD028,5,35757,0,178785
DTL002714,ORD00707,PRD028,1,35757,0,35757
DTL002742,ORD00714,PRD028,5,35757,0.00562477149365807,177779
DTL002724,ORD00709,PRD028,1,35757,0.02877118278332422,34728
DTL002765,ORD00719,PRD028,3,35757,0.009409904865861806,106261
DTL002779,ORD00723,PRD028,1,35757,0,35757
DTL002796,ORD00726,PRD028,3,35757,0.018998584605446893,105233
DTL002853,ORD00741,PRD028,2,35757,0.04378667133724494,68382
DTL002598,ORD00675,PRD028,0,35757,0,0
DTL002646,ORD00689,PRD028,2,35757,0.07517214421024146,66138
DTL002525,ORD00658,PRD028,2,35757,0.02877118278332422,69456
DTL002441,ORD00636,PRD028,1,35757,0.02877118278332422,34728
DTL002454,ORD00640,PRD028,2,35757,0,71514
DTL002409,ORD00628,PRD028,2,35757,0.07517214421024146,66138
DTL002384,ORD00622,PRD028,5,35757,0,178785
DTL002363,ORD00616,PRD028,1,35757,0,35757
DTL002359,ORD00615,PRD028,2,35757,0.04378667133724494,68382
DTL002010,ORD00522,PRD028,2,35757,0,71514
DTL002003,ORD00520,PRD028,1,35757,0,35757
DTL002026,ORD00526,PRD028,2,35757,0,71514
DTL002082,ORD00541,PRD028,5,35757,0,178785
DTL002267,ORD00590,PRD028,2,35757,0,71514
DTL002202,ORD00574,PRD028,2,35757,0,71514
DTL001842,ORD00476,PRD028,1,35757,0,35757
DTL001848,ORD00477,PRD028,3,35757,0,107271
DTL001784,ORD00462,PRD028,1,35757,0,35757
DTL001759,ORD00455,PRD028,4,35757,0,143028
DTL001735,ORD00451,PRD028,4,35757,0,143028
DTL001881,ORD00486,PRD028,1,35757,0,35757
DTL001869,ORD00483,PRD028,3,35757,0,107271
DTL001302,ORD00335,PRD028,1,35757,0,35757
DTL001381,ORD00358,PRD028,5,35757,0,178785
DTL001394,ORD00360,PRD028,2,35757,0.014181580962645716,70499
DTL001232,ORD00318,PRD028,1,35757,0.0592469709986077,33638
DTL001711,ORD00444,PRD028,0,35757,0,0
DTL001578,ORD00412,PRD028,1,35757,0,35757
DTL001455,ORD00378,PRD028,1,35757,0,35757
DTL001535,ORD00400,PRD028,3,35757,0,107271
DTL001554,ORD00405,PRD028,1,37263,0.05671667186569492,35149
DTL000708,ORD00183,PRD028,2,35757,0.014181580962645716,70499
DTL000581,ORD00152,PRD028,1,35757,0,35757
DTL000748,ORD00195,PRD028,2,35757,0.02877118278332422,69456
DTL000756,ORD00198,PRD028,1,35757,0,35757
DTL000757,ORD00198,PRD028,2,35757,0,71514
DTL000812,ORD00212,PRD028,4,35757,0.0362245341524908,137846
DTL000941,ORD00245,PRD028,1,35757,0,35757
DTL000927,ORD00241,PRD028,1,35757,0,35757
DTL001136,ORD00294,PRD028,1,35757,0,35757
DTL000428,ORD00114,PRD028,1,35757,0.09158347834050737,32482
DTL000415,ORD00110,PRD028,2,35757,0,71514
DTL000315,ORD00086,PRD028,2,35757,0,71514
DTL000450,ORD00119,PRD028,3,35757,0.009409904865861806,106261
DTL000434,ORD00115,PRD028,1,35757,0.0592469709986077,33638
DTL000167,ORD00045,PRD028,1,35757,0.0592469709986077,33638
DTL000185,ORD00050,PRD029,2,41491,0,82982
DTL000208,ORD00055,PRD029,1,41491,0.13702008714477543,35805
DTL000227,ORD00061,PRD029,1,41491,0,41491
DTL000237,ORD00063,PRD029,1,41491,0,41491
DTL000091,ORD00024,PRD029,4,41491,0.01219779951696714,163939
DTL000060,ORD00016,PRD029,1,41491,0,41491
DTL000461,ORD00122,PRD029,4,41491,0,165964
DTL000473,ORD00125,PRD029,4,41491,0,165964
DTL000529,ORD00140,PRD029,3,41491,0,124473
DTL000314,ORD00086,PRD029,1,41491,0,41491
DTL000312,ORD00085,PRD029,2,39280,0.012893243940175348,77547
DTL000363,ORD00099,PRD029,4,39672,0,158688
DTL000387,ORD00104,PRD029,1,41491,0.13702008714477543,35805
DTL001021,ORD00265,PRD029,2,41491,0,82982
DTL001031,ORD00269,PRD029,2,41491,0,82982
DTL000933,ORD00243,PRD029,2,41491,0.024696846212738634,80932
DTL000851,ORD00222,PRD029,5,41491,0,207455
DTL000765,ORD00200,PRD029,5,41491,0.014673155462082121,204410
DTL000665,ORD00174,PRD029,1,41491,0,41491
DTL000660,ORD00174,PRD029,1,41491,0,41491
DTL001516,ORD00394,PRD029,3,41491,0,124473
DTL001420,ORD00370,PRD029,3,41491,0,124473
DTL001421,ORD00371,PRD029,1,41491,0,41491
DTL001480,ORD00385,PRD029,1,41491,0,41491
DTL001481,ORD00385,PRD029,2,41491,0,82982
DTL001676,ORD00437,PRD029,1,41491,0,41491
DTL001658,ORD00432,PRD029,1,41491,0.05064445063432174,39389
DTL001635,ORD00427,PRD029,1,41491,0,41491
DTL001645,ORD00429,PRD029,3,41491,0,124473
DTL001304,ORD00335,PRD029,4,41491,0.01219779951696714,163939
DTL001933,ORD00502,PRD029,0,37839,0,0
DTL001725,ORD00448,PRD029,2,41491,0.01219779951696714,81969
DTL001789,ORD00463,PRD029,2,41491,0,82982
DTL001852,ORD00478,PRD029,1,41491,0,41491
DTL001839,ORD00475,PRD029,2,41491,0,82982
DTL002192,ORD00571,PRD029,1,41491,0.13702008714477543,35805
DTL002154,ORD00561,PRD029,1,41491,0,41491
DTL002081,ORD00540,PRD029,2,41491,0,82982
DTL002091,ORD00543,PRD029,2,41491,0.037508439398864744,79869
DTL002110,ORD00548,PRD029,2,41491,0,82982
DTL002031,ORD00527,PRD029,1,41491,0,41491
DTL002377,ORD00620,PRD029,1,41491,0,41491
DTL002423,ORD00631,PRD029,2,41491,0,82982
DTL002481,ORD00646,PRD029,2,41491,0.024696846212738634,80932
DTL002658,ORD00692,PRD029,2,41491,0,82982
DTL002689,ORD00701,PRD029,3,41491,0,124473
DTL002636,ORD00687,PRD029,1,41491,0,41491
DTL002849,ORD00740,PRD029,2,41491,0.06411736041650637,77661
DTL002818,ORD00732,PRD029,1,41491,0.07794029773193734,38257
DTL002756,ORD00717,PRD029,5,38521,0,192605
DTL003278,ORD00855,PRD029,2,38972,0,77944
DTL003285,ORD00857,PRD029,0,41491,0,0
DTL003193,ORD00835,PRD029,2,41491,0,82982
DTL002930,ORD00760,PRD029,3,41491,0,124473
DTL002903,ORD00753,PRD029,2,41491,0.037508439398864744,79869
DTL002907,ORD00754,PRD029,2,41491,0,82982
DTL003132,ORD00818,PRD029,1,41491,0,41491
DTL003123,ORD00816,PRD029,3,41491,0,124473
DTL003109,ORD00812,PRD029,4,41491,0,165964
DTL003756,ORD00978,PRD029,4,41491,0.018408973761076065,162908
DTL003744,ORD00975,PRD029,1,41491,0.07794029773193734,38257
DTL003462,ORD00902,PRD029,2,41491,0.01219779951696714,81969
DTL003616,ORD00944,PRD029,1,41491,0.13702008714477543,35805
DTL003628,ORD00947,PRD029,1,41491,0.07794029773193734,38257
DTL003638,ORD00950,PRD029,0,41491,0,0
DTL003619,ORD00944,PRD030,2,43423,0.02357211889776772,84798
DTL003472,ORD00905,PRD030,2,43423,0.02357211889776772,84798
DTL003407,ORD00888,PRD030,2,43423,0.0357798821649214,83738
DTL003823,ORD00993,PRD030,1,43423,0,43423
DTL003820,ORD00992,PRD030,2,43423,0,86846
DTL003849,ORD01000,PRD030,4,43423,0.02963981694449055,168543
DTL003074,ORD00803,PRD030,2,43423,0.02357211889776772,84798
DTL003024,ORD00787,PRD030,1,43423,0.02357211889776772,42399
DTL002896,ORD00752,PRD030,2,43423,0,86846
DTL002925,ORD00758,PRD030,2,43423,0,86846
DTL003222,ORD00843,PRD030,4,43423,0.011648766395638702,171668
DTL003231,ORD00844,PRD030,5,43423,0.02357211889776772,211997
DTL003243,ORD00847,PRD030,1,43423,0.13013039065143273,37772
DTL002805,ORD00728,PRD030,3,43423,0,130269
DTL002786,ORD00724,PRD030,2,39951,0,79902
DTL002619,ORD00681,PRD030,3,43423,0.02357211889776772,127198
DTL002593,ORD00674,PRD030,3,43423,0,130269
DTL002683,ORD00698,PRD030,1,43423,0,43423
DTL002522,ORD00657,PRD030,2,43423,0.06109034039537668,81540
DTL002347,ORD00610,PRD030,1,43423,0,43423
DTL002326,ORD00605,PRD030,2,43423,0,86846
DTL002063,ORD00535,PRD030,4,43423,0.011648766395638702,171668
DTL002138,ORD00556,PRD030,4,43423,0,173692
DTL002103,ORD00547,PRD030,1,43423,0.02357211889776772,42399
DTL002097,ORD00545,PRD030,2,43423,0.06109034039537668,81540
DTL002145,ORD00559,PRD030,4,43423,0,173692
DTL002160,ORD00562,PRD030,4,43423,0.017575516134323812,170639
DTL001838,ORD00475,PRD030,1,43423,0.13013039065143273,37772
DTL001792,ORD00464,PRD030,1,43423,0,43423
DTL001756,ORD00455,PRD030,5,43423,0,217115
DTL001949,ORD00507,PRD030,1,43423,0,43423
DTL001982,ORD00514,PRD030,2,43423,0,86846
DTL001970,ORD00511,PRD030,1,43423,0,43423
DTL001973,ORD00512,PRD030,2,43423,0,86846
DTL001389,ORD00359,PRD030,2,43423,0,86846
DTL001289,ORD00331,PRD030,1,43423,0.13013039065143273,37772
DTL001688,ORD00439,PRD030,3,43423,0,130269
DTL001684,ORD00439,PRD030,2,43423,0,86846
DTL001579,ORD00412,PRD030,2,43423,0,86846
DTL001466,ORD00382,PRD030,3,43423,0.007735806728604693,129261
DTL001496,ORD00388,PRD030,1,43423,0,43423
DTL000574,ORD00151,PRD030,4,43423,0,173692
DTL000791,ORD00206,PRD030,1,43423,0.02357211889776772,42399
DTL000794,ORD00207,PRD030,1,43423,0,43423
DTL000740,ORD00192,PRD030,3,43423,0,130269
DTL000895,ORD00234,PRD030,2,43423,0,86846
DTL000901,ORD00235,PRD030,3,43423,0,130269
DTL001043,ORD00271,PRD030,1,43423,0.048282355213287304,41326
DTL001144,ORD00296,PRD030,5,43423,0,217115
DTL001105,ORD00288,PRD030,2,43423,0,86846
DTL000421,ORD00112,PRD030,1,43423,0.02357211889776772,42399
DTL000340,ORD00093,PRD030,2,43423,0,86846
DTL000533,ORD00141,PRD030,3,43423,0,130269
DTL000505,ORD00134,PRD030,3,43423,0.02357211889776772,127198
DTL000435,ORD00115,PRD030,1,43423,0,43423
DTL000491,ORD00130,PRD031,2,49994,0,99988
DTL000504,ORD00134,PRD031,3,49994,0,149982
DTL000543,ORD00143,PRD031,2,49994,0,99988
DTL000394,ORD00106,PRD031,1,49994,0.11639185257032007,44175
DTL001052,ORD00274,PRD031,2,49994,0.09514747859181731,90474
DTL001079,ORD00282,PRD031,2,49994,0,99988
DTL001066,ORD00279,PRD031,2,49994,0,99988
DTL000899,ORD00235,PRD031,1,49994,0,49994
DTL000924,ORD00241,PRD031,1,49994,0.036003600360036005,48194
DTL000728,ORD00189,PRD031,4,49994,0,199976
DTL000779,ORD00204,PRD031,3,49994,0,149982
DTL000828,ORD00216,PRD031,1,49994,0,49994
DTL000722,ORD00187,PRD031,2,49994,0,99988
DTL001553,ORD00404,PRD031,3,49994,0.06303183107469272,140528
DTL001633,ORD00426,PRD031,5,49994,0,249970
DTL001220,ORD00316,PRD031,2,49994,0.01768346595932803,98219
DTL001382,ORD00358,PRD031,2,49994,0,99988
DTL001966,ORD00511,PRD031,2,49994,0,99988
DTL001720,ORD00447,PRD031,2,49994,0.01768346595932803,98219
DTL002271,ORD00591,PRD031,1,49994,0,49994
DTL002398,ORD00625,PRD031,4,49994,0,199976
DTL002562,ORD00667,PRD031,2,49994,0.09514747859181731,90474
DTL002479,ORD00646,PRD031,1,49994,0.036003600360036005,48194
DTL002770,ORD00720,PRD031,1,49994,0.11639185257032007,44175
DTL002732,ORD00711,PRD031,2,49994,0,99988
DTL003303,ORD00862,PRD031,2,49994,0,99988
DTL002979,ORD00774,PRD031,2,49994,0,99988
DTL003005,ORD00781,PRD031,1,49994,0,49994
DTL003078,ORD00804,PRD031,2,49994,0.036003600360036005,96388
DTL003777,ORD00983,PRD031,1,49994,0,49994
DTL003781,ORD00984,PRD031,4,49994,0,199976
DTL003601,ORD00939,PRD031,1,49994,0,49994
DTL003631,ORD00948,PRD032,1,45812,0.08217827206486605,42047
DTL003636,ORD00950,PRD032,3,45812,0,137436
DTL003650,ORD00953,PRD032,1,45812,0,45812
DTL003676,ORD00959,PRD032,1,45812,0,45812
DTL003687,ORD00961,PRD032,0,45812,0,0
DTL003480,ORD00908,PRD032,3,45812,0,137436
DTL003495,ORD00912,PRD032,0,45812,0,0
DTL003502,ORD00914,PRD032,3,45812,0,137436
DTL003799,ORD00988,PRD032,2,45812,0,91624
DTL003791,ORD00986,PRD032,3,45812,0.01716472991297482,135076
DTL003805,ORD00989,PRD032,3,45812,0.04404587818671929,131382
DTL003834,ORD00996,PRD032,4,45812,0.019351842295386522,179701
DTL003096,ORD00808,PRD032,2,45812,0.012818540737322463,90449
DTL003052,ORD00795,PRD032,1,45812,0,45812
DTL002929,ORD00760,PRD032,1,45812,0,45812
DTL002945,ORD00764,PRD032,2,45812,0,91624
DTL003340,ORD00871,PRD032,2,45812,0,91624
DTL003335,ORD00870,PRD032,5,45812,0,229060
DTL003192,ORD00835,PRD032,2,45812,0,91624
DTL002781,ORD00723,PRD032,1,45812,0,45812
DTL002812,ORD00730,PRD032,1,45812,0,45812
DTL002589,ORD00673,PRD032,1,45812,0,45812
DTL002498,ORD00651,PRD032,2,45812,0,91624
DTL002435,ORD00634,PRD032,2,45812,0,91624
DTL002436,ORD00634,PRD032,1,45812,0,45812
DTL002127,ORD00552,PRD032,1,45812,0,45812
DTL002040,ORD00529,PRD032,3,45812,0.04404587818671929,131382
DTL002004,ORD00521,PRD032,1,45812,0.025969978704617463,44622
DTL002002,ORD00520,PRD032,2,45812,0.039467452507498814,88007
DTL001751,ORD00454,PRD032,1,45812,0.1449023358256535,39173
DTL001768,ORD00457,PRD032,3,45812,0,137436
DTL001847,ORD00477,PRD032,2,45812,0,91624
DTL001832,ORD00474,PRD032,3,45812,0.00850933474021001,136266
DTL001955,ORD00508,PRD032,5,45812,0.005088281687274207,227894
DTL001883,ORD00486,PRD032,1,45812,0.1449023358256535,39173
DTL001322,ORD00341,PRD032,1,45812,0,45812
DTL001294,ORD00333,PRD032,1,45812,0,45812
DTL001185,ORD00305,PRD032,1,45812,0,45812
DTL001272,ORD00327,PRD032,3,45812,0.04404587818671929,131382
DTL001262,ORD00325,PRD032,2,45812,0,91624
DTL001238,ORD00320,PRD032,2,45812,0,91624
DTL001583,ORD00414,PRD032,3,45812,0,137436
DTL001677,ORD00438,PRD032,2,45812,0.039467452507498814,88007
DTL001443,ORD00376,PRD032,3,45812,0,137436
DTL000648,ORD00170,PRD032,4,45812,0.012656305371336,180928
DTL000629,ORD00164,PRD032,1,45812,0,45812
DTL000837,ORD00219,PRD032,1,45812,0.025969978704617463,44622
DTL000796,ORD00207,PRD032,1,45812,0,45812
DTL001008,ORD00262,PRD032,1,45812,0,45812
DTL001047,ORD00273,PRD032,1,45812,0.025969978704617463,44622
DTL001039,ORD00271,PRD032,3,45812,0.00850933474021001,136266
DTL001034,ORD00270,PRD032,2,45812,0,91624
DTL001096,ORD00286,PRD032,2,45812,0,91624
DTL000402,ORD00107,PRD032,1,45812,0,45812
DTL000325,ORD00088,PRD032,1,45812,0.053324801365114916,43369
DTL000545,ORD00143,PRD032,3,45812,0.025969978704617463,133866
DTL000444,ORD00117,PRD032,2,45812,0,91624
DTL000119,ORD00031,PRD032,1,45812,0,45812
DTL000106,ORD00028,PRD032,3,45812,0,137436
DTL000271,ORD00074,PRD032,1,45812,0.053324801365114916,43369
DTL000279,ORD00077,PRD033,4,31779,0.015985165766168995,125084
DTL000064,ORD00017,PRD033,2,31779,0.015985165766168995,62542
DTL000448,ORD00118,PRD033,4,31779,0.015985165766168995,125084
DTL000436,ORD00115,PRD033,1,31779,0.0671614224789281,29644
DTL000479,ORD00127,PRD033,4,31779,0.015985165766168995,125084
DTL000539,ORD00142,PRD033,2,31779,0.08395177809866013,58222
DTL000515,ORD00137,PRD033,1,31779,0.10424267695194413,28466
DTL000528,ORD00140,PRD033,2,31779,-0.015489947024381176,64542
DTL000295,ORD00081,PRD033,3,31779,0,95337
DTL000390,ORD00105,PRD033,1,31779,0.18671346950969042,25845
DTL000956,ORD00249,PRD033,1,31779,0,31779
